데이터프레임,train_test_split(Y/R),t-test(Y/N),변수선택법,VIF(Y/N),sampling 방식,적용모델,선택된 변수,혼동행렬,Accuracy,Precision,Recall,F1-score,hyperparameter 변경
basic_final_df,Y,t_Y,Lasso,v_Y,ROSE,svm,"['자기자본증가율', '종업원1인당 인건비증가율', '자기자본순이익률', '경영자본순이익률', '영업외손익률', '수지비율', '사내유보 대 자기자본비율', '적립금비율(재정비율)', '1주당매출액(원)', 'EPS(Earning Per Share)(원)', 'CPS(Cash flow Per Share)(원)', 'BPS(Book-value Per Share)(원)', '비유동부채비율', '이자보상배율(이자비용)', '이자보상배율(순금융비용)', '종업원1인당 매출액(백만원)', '종업원1인당 순이익(백만원)', 'EBITDA/매출액(%)', '단기차입금 대 총차입금비율']","[[1419 1818]
 [   4   34]]",0.444,0.018000000000000002,0.895,0.036000000000000004,none
basic_final_df,Y,t_Y,Lasso,v_Y,ROSE,dt,"['자기자본증가율', '종업원1인당 인건비증가율', '자기자본순이익률', '경영자본순이익률', '영업외손익률', '수지비율', '사내유보 대 자기자본비율', '적립금비율(재정비율)', '1주당매출액(원)', 'EPS(Earning Per Share)(원)', 'CPS(Cash flow Per Share)(원)', 'BPS(Book-value Per Share)(원)', '비유동부채비율', '이자보상배율(이자비용)', '이자보상배율(순금융비용)', '종업원1인당 매출액(백만원)', '종업원1인당 순이익(백만원)', 'EBITDA/매출액(%)', '단기차입금 대 총차입금비율']","[[3209   28]
 [  34    4]]",0.981,0.125,0.105,0.114,none
basic_final_df,Y,t_Y,Lasso,v_Y,ROSE,pr,"['자기자본증가율', '종업원1인당 인건비증가율', '자기자본순이익률', '경영자본순이익률', '영업외손익률', '수지비율', '사내유보 대 자기자본비율', '적립금비율(재정비율)', '1주당매출액(원)', 'EPS(Earning Per Share)(원)', 'CPS(Cash flow Per Share)(원)', 'BPS(Book-value Per Share)(원)', '비유동부채비율', '이자보상배율(이자비용)', '이자보상배율(순금융비용)', '종업원1인당 매출액(백만원)', '종업원1인당 순이익(백만원)', 'EBITDA/매출액(%)', '단기차입금 대 총차입금비율']","[[2430  807]
 [   4   34]]",0.752,0.04,0.895,0.077,none
basic_final_df,Y,t_Y,Lasso,v_Y,ROSE,rf,"['자기자본증가율', '종업원1인당 인건비증가율', '자기자본순이익률', '경영자본순이익률', '영업외손익률', '수지비율', '사내유보 대 자기자본비율', '적립금비율(재정비율)', '1주당매출액(원)', 'EPS(Earning Per Share)(원)', 'CPS(Cash flow Per Share)(원)', 'BPS(Book-value Per Share)(원)', '비유동부채비율', '이자보상배율(이자비용)', '이자보상배율(순금융비용)', '종업원1인당 매출액(백만원)', '종업원1인당 순이익(백만원)', 'EBITDA/매출액(%)', '단기차입금 대 총차입금비율']","[[3235    2]
 [  38    0]]",0.988,0.0,0.0,0.0,none
basic_final_df,Y,t_Y,Lasso,v_Y,SMOTE,lg,"['자기자본증가율', '종업원1인당 인건비증가율', '자기자본순이익률', '경영자본순이익률', '영업외손익률', '수지비율', '사내유보 대 자기자본비율', '적립금비율(재정비율)', '1주당매출액(원)', 'EPS(Earning Per Share)(원)', 'CPS(Cash flow Per Share)(원)', 'BPS(Book-value Per Share)(원)', '비유동부채비율', '이자보상배율(이자비용)', '이자보상배율(순금융비용)', '종업원1인당 매출액(백만원)', '종업원1인당 순이익(백만원)', 'EBITDA/매출액(%)', '단기차입금 대 총차입금비율']","[[3235    2]
 [  38    0]]",0.988,0.0,0.0,0.0,none
basic_final_df,Y,t_Y,Lasso,v_Y,SMOTE,sgd,"['자기자본증가율', '종업원1인당 인건비증가율', '자기자본순이익률', '경영자본순이익률', '영업외손익률', '수지비율', '사내유보 대 자기자본비율', '적립금비율(재정비율)', '1주당매출액(원)', 'EPS(Earning Per Share)(원)', 'CPS(Cash flow Per Share)(원)', 'BPS(Book-value Per Share)(원)', '비유동부채비율', '이자보상배율(이자비용)', '이자보상배율(순금융비용)', '종업원1인당 매출액(백만원)', '종업원1인당 순이익(백만원)', 'EBITDA/매출액(%)', '단기차입금 대 총차입금비율']","[[1992 1245]
 [  33    5]]",0.61,0.004,0.132,0.008,none
basic_final_df,Y,t_Y,Lasso,v_Y,SMOTE,knn,"['자기자본증가율', '종업원1인당 인건비증가율', '자기자본순이익률', '경영자본순이익률', '영업외손익률', '수지비율', '사내유보 대 자기자본비율', '적립금비율(재정비율)', '1주당매출액(원)', 'EPS(Earning Per Share)(원)', 'CPS(Cash flow Per Share)(원)', 'BPS(Book-value Per Share)(원)', '비유동부채비율', '이자보상배율(이자비용)', '이자보상배율(순금융비용)', '종업원1인당 매출액(백만원)', '종업원1인당 순이익(백만원)', 'EBITDA/매출액(%)', '단기차입금 대 총차입금비율']","[[2987  250]
 [  25   13]]",0.9159999999999999,0.049,0.342,0.086,none
basic_final_df,Y,t_Y,Lasso,v_Y,SMOTE,svm,"['자기자본증가율', '종업원1인당 인건비증가율', '자기자본순이익률', '경영자본순이익률', '영업외손익률', '수지비율', '사내유보 대 자기자본비율', '적립금비율(재정비율)', '1주당매출액(원)', 'EPS(Earning Per Share)(원)', 'CPS(Cash flow Per Share)(원)', 'BPS(Book-value Per Share)(원)', '비유동부채비율', '이자보상배율(이자비용)', '이자보상배율(순금융비용)', '종업원1인당 매출액(백만원)', '종업원1인당 순이익(백만원)', 'EBITDA/매출액(%)', '단기차입금 대 총차입금비율']","[[1419 1818]
 [   4   34]]",0.444,0.018000000000000002,0.895,0.036000000000000004,none
basic_final_df,Y,t_Y,Lasso,v_Y,SMOTE,dt,"['자기자본증가율', '종업원1인당 인건비증가율', '자기자본순이익률', '경영자본순이익률', '영업외손익률', '수지비율', '사내유보 대 자기자본비율', '적립금비율(재정비율)', '1주당매출액(원)', 'EPS(Earning Per Share)(원)', 'CPS(Cash flow Per Share)(원)', 'BPS(Book-value Per Share)(원)', '비유동부채비율', '이자보상배율(이자비용)', '이자보상배율(순금융비용)', '종업원1인당 매출액(백만원)', '종업원1인당 순이익(백만원)', 'EBITDA/매출액(%)', '단기차입금 대 총차입금비율']","[[3057  180]
 [  31    7]]",0.9359999999999999,0.037000000000000005,0.184,0.062,none
basic_final_df,Y,t_Y,Lasso,v_Y,SMOTE,pr,"['자기자본증가율', '종업원1인당 인건비증가율', '자기자본순이익률', '경영자본순이익률', '영업외손익률', '수지비율', '사내유보 대 자기자본비율', '적립금비율(재정비율)', '1주당매출액(원)', 'EPS(Earning Per Share)(원)', 'CPS(Cash flow Per Share)(원)', 'BPS(Book-value Per Share)(원)', '비유동부채비율', '이자보상배율(이자비용)', '이자보상배율(순금융비용)', '종업원1인당 매출액(백만원)', '종업원1인당 순이익(백만원)', 'EBITDA/매출액(%)', '단기차입금 대 총차입금비율']","[[2634  603]
 [   6   32]]",0.8140000000000001,0.05,0.8420000000000001,0.095,none
basic_final_df,Y,t_Y,Lasso,v_Y,SMOTE,rf,"['자기자본증가율', '종업원1인당 인건비증가율', '자기자본순이익률', '경영자본순이익률', '영업외손익률', '수지비율', '사내유보 대 자기자본비율', '적립금비율(재정비율)', '1주당매출액(원)', 'EPS(Earning Per Share)(원)', 'CPS(Cash flow Per Share)(원)', 'BPS(Book-value Per Share)(원)', '비유동부채비율', '이자보상배율(이자비용)', '이자보상배율(순금융비용)', '종업원1인당 매출액(백만원)', '종업원1인당 순이익(백만원)', 'EBITDA/매출액(%)', '단기차입금 대 총차입금비율']","[[3153   84]
 [  26   12]]",0.966,0.125,0.316,0.179,none
basic_final_df,Y,t_Y,Lasso,v_Y,None,lg,"['자기자본증가율', '종업원1인당 인건비증가율', '자기자본순이익률', '경영자본순이익률', '영업외손익률', '수지비율', '사내유보 대 자기자본비율', '적립금비율(재정비율)', '1주당매출액(원)', 'EPS(Earning Per Share)(원)', 'CPS(Cash flow Per Share)(원)', 'BPS(Book-value Per Share)(원)', '비유동부채비율', '이자보상배율(이자비용)', '이자보상배율(순금융비용)', '종업원1인당 매출액(백만원)', '종업원1인당 순이익(백만원)', 'EBITDA/매출액(%)', '단기차입금 대 총차입금비율']","[[3237    0]
 [  38    0]]",0.988,0.0,0.0,0.0,none
basic_final_df,Y,t_Y,Lasso,v_Y,None,sgd,"['자기자본증가율', '종업원1인당 인건비증가율', '자기자본순이익률', '경영자본순이익률', '영업외손익률', '수지비율', '사내유보 대 자기자본비율', '적립금비율(재정비율)', '1주당매출액(원)', 'EPS(Earning Per Share)(원)', 'CPS(Cash flow Per Share)(원)', 'BPS(Book-value Per Share)(원)', '비유동부채비율', '이자보상배율(이자비용)', '이자보상배율(순금융비용)', '종업원1인당 매출액(백만원)', '종업원1인당 순이익(백만원)', 'EBITDA/매출액(%)', '단기차입금 대 총차입금비율']","[[3212   25]
 [  37    1]]",0.981,0.038,0.026000000000000002,0.031,none
basic_final_df,Y,t_Y,Lasso,v_Y,None,knn,"['자기자본증가율', '종업원1인당 인건비증가율', '자기자본순이익률', '경영자본순이익률', '영업외손익률', '수지비율', '사내유보 대 자기자본비율', '적립금비율(재정비율)', '1주당매출액(원)', 'EPS(Earning Per Share)(원)', 'CPS(Cash flow Per Share)(원)', 'BPS(Book-value Per Share)(원)', '비유동부채비율', '이자보상배율(이자비용)', '이자보상배율(순금융비용)', '종업원1인당 매출액(백만원)', '종업원1인당 순이익(백만원)', 'EBITDA/매출액(%)', '단기차입금 대 총차입금비율']","[[3232    5]
 [  38    0]]",0.987,0.0,0.0,0.0,none
basic_final_df,Y,t_Y,Lasso,v_Y,None,svm,"['자기자본증가율', '종업원1인당 인건비증가율', '자기자본순이익률', '경영자본순이익률', '영업외손익률', '수지비율', '사내유보 대 자기자본비율', '적립금비율(재정비율)', '1주당매출액(원)', 'EPS(Earning Per Share)(원)', 'CPS(Cash flow Per Share)(원)', 'BPS(Book-value Per Share)(원)', '비유동부채비율', '이자보상배율(이자비용)', '이자보상배율(순금융비용)', '종업원1인당 매출액(백만원)', '종업원1인당 순이익(백만원)', 'EBITDA/매출액(%)', '단기차입금 대 총차입금비율']","[[3237    0]
 [  38    0]]",0.988,0.0,0.0,0.0,none
basic_final_df,Y,t_Y,Lasso,v_Y,None,dt,"['자기자본증가율', '종업원1인당 인건비증가율', '자기자본순이익률', '경영자본순이익률', '영업외손익률', '수지비율', '사내유보 대 자기자본비율', '적립금비율(재정비율)', '1주당매출액(원)', 'EPS(Earning Per Share)(원)', 'CPS(Cash flow Per Share)(원)', 'BPS(Book-value Per Share)(원)', '비유동부채비율', '이자보상배율(이자비용)', '이자보상배율(순금융비용)', '종업원1인당 매출액(백만원)', '종업원1인당 순이익(백만원)', 'EBITDA/매출액(%)', '단기차입금 대 총차입금비율']","[[3183   54]
 [  35    3]]",0.973,0.053,0.079,0.063,none
basic_final_df,Y,t_Y,Lasso,v_Y,None,pr,"['자기자본증가율', '종업원1인당 인건비증가율', '자기자본순이익률', '경영자본순이익률', '영업외손익률', '수지비율', '사내유보 대 자기자본비율', '적립금비율(재정비율)', '1주당매출액(원)', 'EPS(Earning Per Share)(원)', 'CPS(Cash flow Per Share)(원)', 'BPS(Book-value Per Share)(원)', '비유동부채비율', '이자보상배율(이자비용)', '이자보상배율(순금융비용)', '종업원1인당 매출액(백만원)', '종업원1인당 순이익(백만원)', 'EBITDA/매출액(%)', '단기차입금 대 총차입금비율']","[[3237    0]
 [  38    0]]",0.988,0.0,0.0,0.0,none
basic_final_df,Y,t_Y,Lasso,v_Y,None,rf,"['자기자본증가율', '종업원1인당 인건비증가율', '자기자본순이익률', '경영자본순이익률', '영업외손익률', '수지비율', '사내유보 대 자기자본비율', '적립금비율(재정비율)', '1주당매출액(원)', 'EPS(Earning Per Share)(원)', 'CPS(Cash flow Per Share)(원)', 'BPS(Book-value Per Share)(원)', '비유동부채비율', '이자보상배율(이자비용)', '이자보상배율(순금융비용)', '종업원1인당 매출액(백만원)', '종업원1인당 순이익(백만원)', 'EBITDA/매출액(%)', '단기차입금 대 총차입금비율']","[[3236    1]
 [  38    0]]",0.988,0.0,0.0,0.0,none
basic_final_df,Y,t_Y,Lasso,v_N,RUSE,lg,"['자기자본증가율', '종업원1인당 인건비증가율', '자기자본순이익률', '경영자본순이익률', '영업외손익률', '수지비율', '사내유보 대 자기자본비율', '적립금비율(재정비율)', '1주당매출액(원)', 'EPS(Earning Per Share)(원)', 'CPS(Cash flow Per Share)(원)', 'BPS(Book-value Per Share)(원)', '1주당영업이익(원)', '비유동비율', '부채비율', '비유동부채비율', '차입금비율', '이자보상배율(이자비용)', '이자보상배율(순금융비용)', '종업원1인당 부가가치(백만원)', '종업원1인당 매출액(백만원)', '종업원1인당 순이익(백만원)', '종업원1인당 부가가치(백만원).1', 'EBITDA/매출액(%)', 'EBITDA/평균발행주식수(백만원)', '단기차입금 대 총차입금비율']","[[3223   14]
 [  38    0]]",0.9840000000000001,0.0,0.0,0.0,none
basic_final_df,Y,t_Y,Lasso,v_N,RUSE,sgd,"['자기자본증가율', '종업원1인당 인건비증가율', '자기자본순이익률', '경영자본순이익률', '영업외손익률', '수지비율', '사내유보 대 자기자본비율', '적립금비율(재정비율)', '1주당매출액(원)', 'EPS(Earning Per Share)(원)', 'CPS(Cash flow Per Share)(원)', 'BPS(Book-value Per Share)(원)', '1주당영업이익(원)', '비유동비율', '부채비율', '비유동부채비율', '차입금비율', '이자보상배율(이자비용)', '이자보상배율(순금융비용)', '종업원1인당 부가가치(백만원)', '종업원1인당 매출액(백만원)', '종업원1인당 순이익(백만원)', '종업원1인당 부가가치(백만원).1', 'EBITDA/매출액(%)', 'EBITDA/평균발행주식수(백만원)', '단기차입금 대 총차입금비율']","[[1924 1313]
 [  34    4]]",0.589,0.003,0.105,0.006,none
basic_final_df,Y,t_Y,Lasso,v_N,RUSE,knn,"['자기자본증가율', '종업원1인당 인건비증가율', '자기자본순이익률', '경영자본순이익률', '영업외손익률', '수지비율', '사내유보 대 자기자본비율', '적립금비율(재정비율)', '1주당매출액(원)', 'EPS(Earning Per Share)(원)', 'CPS(Cash flow Per Share)(원)', 'BPS(Book-value Per Share)(원)', '1주당영업이익(원)', '비유동비율', '부채비율', '비유동부채비율', '차입금비율', '이자보상배율(이자비용)', '이자보상배율(순금융비용)', '종업원1인당 부가가치(백만원)', '종업원1인당 매출액(백만원)', '종업원1인당 순이익(백만원)', '종업원1인당 부가가치(백만원).1', 'EBITDA/매출액(%)', 'EBITDA/평균발행주식수(백만원)', '단기차입금 대 총차입금비율']","[[2613  624]
 [  10   28]]",0.8059999999999999,0.043,0.737,0.081,none
basic_final_df,Y,t_Y,Lasso,v_N,RUSE,svm,"['자기자본증가율', '종업원1인당 인건비증가율', '자기자본순이익률', '경영자본순이익률', '영업외손익률', '수지비율', '사내유보 대 자기자본비율', '적립금비율(재정비율)', '1주당매출액(원)', 'EPS(Earning Per Share)(원)', 'CPS(Cash flow Per Share)(원)', 'BPS(Book-value Per Share)(원)', '1주당영업이익(원)', '비유동비율', '부채비율', '비유동부채비율', '차입금비율', '이자보상배율(이자비용)', '이자보상배율(순금융비용)', '종업원1인당 부가가치(백만원)', '종업원1인당 매출액(백만원)', '종업원1인당 순이익(백만원)', '종업원1인당 부가가치(백만원).1', 'EBITDA/매출액(%)', 'EBITDA/평균발행주식수(백만원)', '단기차입금 대 총차입금비율']","[[1419 1818]
 [   4   34]]",0.444,0.018000000000000002,0.895,0.036000000000000004,none
basic_final_df,Y,t_Y,Lasso,v_N,RUSE,dt,"['자기자본증가율', '종업원1인당 인건비증가율', '자기자본순이익률', '경영자본순이익률', '영업외손익률', '수지비율', '사내유보 대 자기자본비율', '적립금비율(재정비율)', '1주당매출액(원)', 'EPS(Earning Per Share)(원)', 'CPS(Cash flow Per Share)(원)', 'BPS(Book-value Per Share)(원)', '1주당영업이익(원)', '비유동비율', '부채비율', '비유동부채비율', '차입금비율', '이자보상배율(이자비용)', '이자보상배율(순금융비용)', '종업원1인당 부가가치(백만원)', '종업원1인당 매출액(백만원)', '종업원1인당 순이익(백만원)', '종업원1인당 부가가치(백만원).1', 'EBITDA/매출액(%)', 'EBITDA/평균발행주식수(백만원)', '단기차입금 대 총차입금비율']","[[2470  767]
 [  11   27]]",0.762,0.034,0.711,0.065,none
basic_final_df,Y,t_Y,Lasso,v_N,RUSE,pr,"['자기자본증가율', '종업원1인당 인건비증가율', '자기자본순이익률', '경영자본순이익률', '영업외손익률', '수지비율', '사내유보 대 자기자본비율', '적립금비율(재정비율)', '1주당매출액(원)', 'EPS(Earning Per Share)(원)', 'CPS(Cash flow Per Share)(원)', 'BPS(Book-value Per Share)(원)', '1주당영업이익(원)', '비유동비율', '부채비율', '비유동부채비율', '차입금비율', '이자보상배율(이자비용)', '이자보상배율(순금융비용)', '종업원1인당 부가가치(백만원)', '종업원1인당 매출액(백만원)', '종업원1인당 순이익(백만원)', '종업원1인당 부가가치(백만원).1', 'EBITDA/매출액(%)', 'EBITDA/평균발행주식수(백만원)', '단기차입금 대 총차입금비율']","[[2496  741]
 [   6   32]]",0.772,0.041,0.8420000000000001,0.079,none
basic_final_df,Y,t_Y,Lasso,v_N,RUSE,rf,"['자기자본증가율', '종업원1인당 인건비증가율', '자기자본순이익률', '경영자본순이익률', '영업외손익률', '수지비율', '사내유보 대 자기자본비율', '적립금비율(재정비율)', '1주당매출액(원)', 'EPS(Earning Per Share)(원)', 'CPS(Cash flow Per Share)(원)', 'BPS(Book-value Per Share)(원)', '1주당영업이익(원)', '비유동비율', '부채비율', '비유동부채비율', '차입금비율', '이자보상배율(이자비용)', '이자보상배율(순금융비용)', '종업원1인당 부가가치(백만원)', '종업원1인당 매출액(백만원)', '종업원1인당 순이익(백만원)', '종업원1인당 부가가치(백만원).1', 'EBITDA/매출액(%)', 'EBITDA/평균발행주식수(백만원)', '단기차입금 대 총차입금비율']","[[2661  576]
 [   7   31]]",0.8220000000000001,0.051,0.816,0.096,none
basic_final_df,Y,t_Y,Lasso,v_N,ROSE,lg,"['자기자본증가율', '종업원1인당 인건비증가율', '자기자본순이익률', '경영자본순이익률', '영업외손익률', '수지비율', '사내유보 대 자기자본비율', '적립금비율(재정비율)', '1주당매출액(원)', 'EPS(Earning Per Share)(원)', 'CPS(Cash flow Per Share)(원)', 'BPS(Book-value Per Share)(원)', '1주당영업이익(원)', '비유동비율', '부채비율', '비유동부채비율', '차입금비율', '이자보상배율(이자비용)', '이자보상배율(순금융비용)', '종업원1인당 부가가치(백만원)', '종업원1인당 매출액(백만원)', '종업원1인당 순이익(백만원)', '종업원1인당 부가가치(백만원).1', 'EBITDA/매출액(%)', 'EBITDA/평균발행주식수(백만원)', '단기차입금 대 총차입금비율']","[[3234    3]
 [  38    0]]",0.987,0.0,0.0,0.0,none
basic_final_df,Y,t_Y,Lasso,v_N,ROSE,sgd,"['자기자본증가율', '종업원1인당 인건비증가율', '자기자본순이익률', '경영자본순이익률', '영업외손익률', '수지비율', '사내유보 대 자기자본비율', '적립금비율(재정비율)', '1주당매출액(원)', 'EPS(Earning Per Share)(원)', 'CPS(Cash flow Per Share)(원)', 'BPS(Book-value Per Share)(원)', '1주당영업이익(원)', '비유동비율', '부채비율', '비유동부채비율', '차입금비율', '이자보상배율(이자비용)', '이자보상배율(순금융비용)', '종업원1인당 부가가치(백만원)', '종업원1인당 매출액(백만원)', '종업원1인당 순이익(백만원)', '종업원1인당 부가가치(백만원).1', 'EBITDA/매출액(%)', 'EBITDA/평균발행주식수(백만원)', '단기차입금 대 총차입금비율']","[[3147   90]
 [  34    4]]",0.9620000000000001,0.043,0.105,0.061,none
basic_final_df,Y,t_Y,Lasso,v_N,ROSE,knn,"['자기자본증가율', '종업원1인당 인건비증가율', '자기자본순이익률', '경영자본순이익률', '영업외손익률', '수지비율', '사내유보 대 자기자본비율', '적립금비율(재정비율)', '1주당매출액(원)', 'EPS(Earning Per Share)(원)', 'CPS(Cash flow Per Share)(원)', 'BPS(Book-value Per Share)(원)', '1주당영업이익(원)', '비유동비율', '부채비율', '비유동부채비율', '차입금비율', '이자보상배율(이자비용)', '이자보상배율(순금융비용)', '종업원1인당 부가가치(백만원)', '종업원1인당 매출액(백만원)', '종업원1인당 순이익(백만원)', '종업원1인당 부가가치(백만원).1', 'EBITDA/매출액(%)', 'EBITDA/평균발행주식수(백만원)', '단기차입금 대 총차입금비율']","[[3169   68]
 [  35    3]]",0.969,0.042,0.079,0.055,none
